project_id,note_id,date,author,note_type,content,photos_attached,weather,temp_high,temp_low
PRJ-2024-003,a094db98,2025-03-31,K. Thompson,Inspection Note,"Crew arrived 0600. Weather: Partly cloudy, 65°F. 14 workers on site. Focus today: piping rough-in mechanical room. Coordination issues with electrical - resolved on site.",1,Rain,78,43
PRJ-2024-003,18149b9f,2025-04-04,M. Chen,Coordination Note,Equipment startup for Chiller. Successful - all parameters normal. Punch list items: sensor calibration.,4,Cloudy,80,68
PRJ-2024-003,c67dbc68,2025-04-07,M. Chen,Safety Log,Access issue encountered: field conditions don't match drawings. Resolution: Workaround implemented. Impact: none.,1,Hot,86,47
PRJ-2024-003,cba53225,2025-04-09,M. Chen,Inspection Note,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Completed piping pressure test - passed.,2,Clear,100,56
PRJ-2024-003,d49690f0,2025-04-10,K. Thompson,Inspection Note,Access issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Resolved on site with GC. Impact: cost impact TBD.,3,Cold,55,69
PRJ-2024-003,71fe862a,2025-04-11,J. Martinez,Issue Log,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Continued ductwork installation per plan.,5,Cold,60,62
PRJ-2024-003,d005df3c,2025-04-14,J. Martinez,Inspection Note,Material issue encountered: field conditions don't match drawings. Resolution: Resolved on site with GC. Impact: none.,0,Rain,88,69
PRJ-2024-003,645346c4,2025-04-17,J. Martinez,Coordination Note,Equipment startup for Chiller. Delayed - controls not ready. Punch list items: sensor calibration.,1,Hot,87,58
PRJ-2024-003,2e041893,2025-04-18,M. Chen,Daily Report,Received delivery of sheet metal - 162 units. All accounted for. Staged at floor 3 staging.,3,Hot,100,63
PRJ-2024-003,77beacb6,2025-04-21,R. Williams,Issue Log,Met with drywall foreman re: coordination. Scheduled joint walkthrough Friday. Action items: Awaiting revised drawings,3,Hot,63,75
PRJ-2024-003,bc36ea3b,2025-04-22,K. Thompson,Issue Log,Working in penthouse - 94% complete this zone. Remaining: final connections.,1,Clear,92,47
PRJ-2024-003,de1c77ca,2025-04-23,K. Thompson,Inspection Note,Equipment startup for AHU-2. Delayed - controls not ready. Punch list items: none.,1,Cloudy,97,61
PRJ-2024-004,a441da98,2024-02-19,K. Thompson,Safety Log,Working in mechanical room - 70% complete this zone. Remaining: controls terminations.,0,Clear,75,36
PRJ-2024-004,10f24dac,2024-02-20,M. Chen,Safety Log,Received delivery of copper piping - 57 units. Short 2 boxes - claim filed. Staged at floor 3 staging.,1,Rain,78,63
PRJ-2024-004,d22645b1,2024-02-21,R. Williams,Coordination Note,"Crew arrived 0600. Weather: Cold, 35°F. 13 workers on site. Focus today: insulation west side. Ahead of plan.",1,Rain,69,41
PRJ-2024-004,b1016fe1,2024-02-23,R. Williams,Inspection Note,Received delivery of copper piping - 104 units. All accounted for. Staged at mechanical room.,0,Cloudy,70,59
PRJ-2024-004,001c9945,2024-02-26,K. Thompson,Safety Log,TAB contractor on site - balancing VAV system floor 2. Initial readings: all zones balanced. Adjustments: damper repositioning.,4,Cold,95,42
PRJ-2024-004,c0349131,2024-03-06,R. Williams,Inspection Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: ahead 2 days. RFIs pending: 5.",5,Rain,63,39
PRJ-2024-004,d71d5443,2024-03-07,J. Martinez,Daily Report,"Crew arrived 0700. Weather: Clear, 72°F. 10 workers on site. Focus today: startup AHU-2. Ahead of plan.",0,Cold,91,64
PRJ-2024-004,5292fe9d,2024-03-08,M. Chen,Inspection Note,Coordination conflict encountered: wrong size fittings delivered. Resolution: Resolved on site with GC. Impact: cost impact TBD.,5,Clear,65,65
PRJ-2024-004,a1397691,2024-03-11,K. Thompson,Daily Report,Received delivery of RTU - 148 units. Short 2 boxes - claim filed. Staged at floor 3 staging.,5,Clear,80,58
PRJ-2024-004,b4457c48,2024-03-12,K. Thompson,Daily Report,Received delivery of RTU - 49 units. All accounted for. Staged at mechanical room.,0,Rain,74,44
PRJ-2024-004,3140646f,2024-03-13,M. Chen,Issue Log,Working in penthouse - 52% complete this zone. Remaining: controls terminations.,4,Rain,95,53
PRJ-2024-004,4ddc3179,2024-03-14,J. Martinez,Safety Log,Safety meeting held at start of shift - topic: lockout/tagout. All PPE verified. Continued ductwork installation per plan.,5,Clear,62,47
PRJ-2024-004,46075e5c,2024-03-18,R. Williams,Issue Log,TAB contractor on site - balancing FCU loop. Initial readings: static pressure high. Adjustments: sheave change AHU.,3,Cold,70,70
PRJ-2024-004,96825311,2024-03-19,R. Williams,Safety Log,Installed 109 diffusers on floor 1. Rework required grid C-4. Inspections needed: rough-in Friday.,5,Rain,60,54
PRJ-2024-004,8725ad8e,2024-03-20,J. Martinez,Safety Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 10.",5,Cloudy,72,61
PRJ-2024-004,59831d62,2024-03-21,K. Thompson,Safety Log,Received delivery of insulation - 135 units. All accounted for. Staged at loading dock.,2,Rain,94,43
PRJ-2024-004,06df55cc,2024-03-27,K. Thompson,Inspection Note,Met with plumbing foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: FP to adjust sprinkler head locations,0,Rain,78,35
PRJ-2024-004,b9d937b7,2024-03-28,J. Martinez,Safety Log,Material issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Workaround implemented. Impact: none.,4,Hot,60,65
PRJ-2024-004,45106a38,2024-03-29,M. Chen,Coordination Note,Design discrepancy encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Awaiting engineer response. Impact: 1 day delay.,0,Hot,100,52
PRJ-2024-004,c79cab3d,2024-04-01,R. Williams,Inspection Note,Working in mechanical room - 60% complete this zone. Remaining: insulation and startup.,0,Cloudy,67,62
PRJ-2024-004,4720acb8,2024-04-02,K. Thompson,Daily Report,Received delivery of insulation - 162 units. All accounted for. Staged at loading dock.,0,Cloudy,72,67
PRJ-2024-004,9a2a05b3,2024-04-03,J. Martinez,Issue Log,TAB contractor on site - balancing VAV system floor 2. Initial readings: static pressure high. Adjustments: sheave change AHU.,4,Clear,73,60
PRJ-2024-004,33ce5b93,2024-04-04,R. Williams,Safety Log,Equipment startup for RTU-1. Successful - all parameters normal. Punch list items: 3 minor items.,4,Clear,72,59
PRJ-2024-004,1e7d1ef2,2024-04-05,R. Williams,Issue Log,Material issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: RFI submitted. Impact: none.,4,Rain,57,64
PRJ-2024-004,2f70ed0a,2024-04-08,J. Martinez,Daily Report,Equipment startup for AHU-2. Delayed - controls not ready. Punch list items: 3 minor items.,3,Cold,63,54
PRJ-2024-004,d21f6681,2024-04-09,M. Chen,Safety Log,"Crew arrived 0630. Weather: Cold, 35°F. 5 workers on site. Focus today: hanging VAV boxes wing B. Ahead of plan.",5,Rain,73,60
PRJ-2024-004,ed8b92c3,2024-04-10,K. Thompson,Inspection Note,Received delivery of VAV boxes - 10 units. All accounted for. Staged at laydown area A.,2,Cold,69,75
PRJ-2024-004,3054dd01,2024-04-11,J. Martinez,Daily Report,Equipment startup for Boiler. Minor vibration issue - balancing tomorrow. Punch list items: 3 minor items.,5,Clear,76,42
PRJ-2024-004,9fe4198f,2024-04-15,R. Williams,Issue Log,"Crew arrived 0600. Weather: Partly cloudy, 65°F. 10 workers on site. Focus today: startup AHU-2. Inspection passed.",1,Cloudy,62,55
PRJ-2024-004,37585812,2024-04-16,M. Chen,Coordination Note,Working in floors 4-6 - 47% complete this zone. Remaining: final connections.,2,Clear,57,56
PRJ-2024-004,618cb1a5,2024-04-17,R. Williams,Coordination Note,"Safety meeting held at start of shift - topic: PPE requirements. All PPE verified. Set 3 VAV boxes, awaiting controls.",0,Rain,66,56
PRJ-2024-004,69120610,2024-04-23,M. Chen,Inspection Note,Working in penthouse - 67% complete this zone. Remaining: controls terminations.,1,Hot,64,37
PRJ-2024-004,54825705,2024-04-24,J. Martinez,Inspection Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: on track. RFIs pending: 11.",0,Cloudy,85,75
PRJ-2024-004,98896c85,2024-04-25,K. Thompson,Daily Report,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: on track. RFIs pending: 3.",1,Cold,82,45
PRJ-2024-004,e5d014bc,2024-04-29,J. Martinez,Safety Log,Working in penthouse - 62% complete this zone. Remaining: controls terminations.,4,Cloudy,96,50
PRJ-2024-004,1fb69072,2024-04-30,M. Chen,Issue Log,TAB contractor on site - balancing VAV system floor 2. Initial readings: all zones balanced. Adjustments: damper repositioning.,2,Cold,96,45
PRJ-2024-004,db8dcec7,2024-05-01,R. Williams,Inspection Note,Material issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: RFI submitted. Impact: none.,0,Cloudy,68,58
PRJ-2024-004,ed1a5c07,2024-05-02,M. Chen,Coordination Note,Received delivery of insulation - 164 units. Short 2 boxes - claim filed. Staged at mechanical room.,5,Cloudy,72,61
PRJ-2024-004,a3f1014c,2024-05-03,M. Chen,Inspection Note,"Crew arrived 0700. Weather: Cold, 35°F. 13 workers on site. Focus today: hanging VAV boxes wing B. Inspection passed.",3,Cloudy,86,55
PRJ-2024-004,66771b04,2024-05-06,M. Chen,Issue Log,Installed 87 VAV boxes on floor 1. Minor punch items noted. Inspections needed: rough-in Friday.,2,Cloudy,68,47
PRJ-2024-004,4564c308,2024-05-07,M. Chen,Inspection Note,Access issue encountered: ceiling access restricted by other trade. Resolution: Workaround implemented. Impact: 1 day delay.,0,Clear,82,51
PRJ-2024-004,3c4f1d3a,2024-05-08,K. Thompson,Issue Log,TAB contractor on site - balancing exhaust system. Initial readings: static pressure high. Adjustments: VFD reprogramming.,2,Rain,85,37
PRJ-2024-004,a94caf95,2024-05-10,K. Thompson,Safety Log,Working in Zone 3 - 42% complete this zone. Remaining: controls terminations.,4,Rain,63,45
PRJ-2024-004,b354ba4f,2024-05-13,M. Chen,Safety Log,"Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Set 3 VAV boxes, awaiting controls.",1,Cloudy,82,55
PRJ-2024-004,b8c079c3,2024-05-14,M. Chen,Issue Log,Met with fire protection foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: HVAC to relocate diffuser 6 inches east,3,Cloudy,60,54
PRJ-2024-004,035ea726,2024-05-15,R. Williams,Daily Report,Working in floors 4-6 - 71% complete this zone. Remaining: final connections.,1,Cloudy,80,51
PRJ-2024-004,7f295ec2,2024-05-20,K. Thompson,Safety Log,Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Completed piping pressure test - passed.,3,Rain,81,43
PRJ-2024-004,69095308,2024-05-21,M. Chen,Safety Log,Safety meeting held at start of shift - topic: lockout/tagout. All PPE verified. Completed piping pressure test - passed.,1,Cloudy,77,49
PRJ-2024-004,adc99baa,2024-05-23,K. Thompson,Safety Log,Material issue encountered: wrong size fittings delivered. Resolution: Awaiting engineer response. Impact: 1 day delay.,4,Cold,73,71
PRJ-2024-004,f1ef3049,2024-05-27,J. Martinez,Inspection Note,Met with electrical foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,2,Clear,79,49
PRJ-2024-004,7509bc3a,2024-05-28,M. Chen,Issue Log,"Crew arrived 0630. Weather: Partly cloudy, 65°F. 8 workers on site. Focus today: hanging VAV boxes wing B. Behind schedule due to material delay.",3,Cloudy,100,40
PRJ-2024-004,82b1a99d,2024-05-29,J. Martinez,Daily Report,Received delivery of copper piping - 92 units. Short 2 boxes - claim filed. Staged at loading dock.,0,Cold,61,69
PRJ-2024-004,b8c2a298,2024-06-03,K. Thompson,Safety Log,Installed 145 pipe hangers on floor 1. Passed QC inspection. Inspections needed: none.,5,Clear,70,37
PRJ-2024-004,6d3b816c,2024-06-05,J. Martinez,Safety Log,Received delivery of VAV boxes - 38 units. All accounted for. Staged at loading dock.,5,Clear,100,61
PRJ-2024-004,0a07b52d,2024-06-07,R. Williams,Daily Report,"Safety meeting held at start of shift - topic: PPE requirements. All PPE verified. Set 3 VAV boxes, awaiting controls.",2,Cold,59,74
PRJ-2024-004,e5d147dd,2024-06-10,J. Martinez,Daily Report,Met with fire protection foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: FP to adjust sprinkler head locations,5,Cloudy,55,47
PRJ-2024-004,1ef6c183,2024-06-12,M. Chen,Coordination Note,Installed 135 pipe hangers on floor 1. Passed QC inspection. Inspections needed: rough-in Friday.,5,Hot,73,47
PRJ-2024-004,7c993571,2024-06-13,J. Martinez,Inspection Note,Working in penthouse - 83% complete this zone. Remaining: final connections.,2,Cloudy,64,35
PRJ-2024-004,48f4702f,2024-06-14,R. Williams,Issue Log,Installed 46 pipe hangers on floor 1. Rework required grid C-4. Inspections needed: pressure test Monday.,0,Cloudy,90,42
PRJ-2024-004,2082f76b,2024-06-17,J. Martinez,Safety Log,Working in Zone 3 - 82% complete this zone. Remaining: diffusers and connections.,0,Hot,58,60
PRJ-2024-004,4a7c46fa,2024-06-18,R. Williams,Issue Log,TAB contractor on site - balancing VAV system floor 2. Initial readings: flow low on 3 boxes. Adjustments: damper repositioning.,0,Rain,66,71
PRJ-2024-004,c96b8199,2024-06-19,J. Martinez,Inspection Note,Equipment startup for RTU-1. Successful - all parameters normal. Punch list items: damper actuator adjustment.,4,Cold,78,41
PRJ-2024-004,c38ffc7f,2024-06-25,J. Martinez,Issue Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 12.",4,Cloudy,57,39
PRJ-2024-004,2ec10670,2024-06-26,K. Thompson,Daily Report,TAB contractor on site - balancing VAV system floor 2. Initial readings: flow low on 3 boxes. Adjustments: VFD reprogramming.,3,Clear,85,53
PRJ-2024-004,3ad6b303,2024-06-28,M. Chen,Issue Log,Design discrepancy encountered: field conditions don't match drawings. Resolution: Awaiting engineer response. Impact: none.,3,Hot,72,70
PRJ-2024-004,0c46b1e2,2024-07-02,R. Williams,Inspection Note,Installed 126 diffusers on floor 1. Passed QC inspection. Inspections needed: none.,2,Cloudy,75,56
PRJ-2024-004,c3dbc5f1,2024-07-03,J. Martinez,Safety Log,Crew arrived 0600. Weather: Rain - indoor work only. 12 workers on site. Focus today: controls wiring. Good progress.,5,Hot,80,51
PRJ-2024-004,f6a9034a,2024-07-04,K. Thompson,Inspection Note,Met with electrical foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,0,Cloudy,55,69
PRJ-2024-004,9f5e1c0f,2024-07-05,R. Williams,Issue Log,TAB contractor on site - balancing FCU loop. Initial readings: flow low on 3 boxes. Adjustments: VFD reprogramming.,5,Hot,99,68
PRJ-2024-004,0627912e,2024-07-08,J. Martinez,Coordination Note,Working in penthouse - 57% complete this zone. Remaining: insulation and startup.,0,Hot,72,71
PRJ-2024-004,9a9ec44d,2024-07-09,J. Martinez,Safety Log,Coordination conflict encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Awaiting engineer response. Impact: cost impact TBD.,0,Cold,62,52
PRJ-2024-004,f4811ace,2024-07-10,J. Martinez,Issue Log,Installed 160 VAV boxes on floor 1. Passed QC inspection. Inspections needed: rough-in Friday.,1,Hot,69,43
PRJ-2024-004,c41c51e8,2024-07-12,J. Martinez,Issue Log,"Crew arrived 0630. Weather: Partly cloudy, 65°F. 15 workers on site. Focus today: insulation west side. Good progress.",1,Clear,98,48
PRJ-2024-004,7cc72ff9,2024-07-15,K. Thompson,Safety Log,Access issue encountered: wrong size fittings delivered. Resolution: RFI submitted. Impact: none.,2,Cold,72,43
PRJ-2024-004,bc299c39,2024-07-16,J. Martinez,Daily Report,"Crew arrived 0700. Weather: Clear, 72°F. 15 workers on site. Focus today: hanging VAV boxes wing B. Inspection passed.",3,Cold,64,43
PRJ-2024-004,08b542bc,2024-07-17,R. Williams,Daily Report,"Crew arrived 0630. Weather: Hot, 95°F - heat protocol. 13 workers on site. Focus today: equipment rigging. Behind schedule due to material delay.",1,Clear,78,59
PRJ-2024-004,e6f1e57f,2024-07-18,K. Thompson,Inspection Note,"Safety meeting held at start of shift - topic: PPE requirements. All PPE verified. Set 3 VAV boxes, awaiting controls.",4,Cold,88,73
PRJ-2024-004,3eae5258,2024-07-19,M. Chen,Coordination Note,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Ran refrigerant lines to condensers.,3,Hot,84,68
PRJ-2024-004,3f24c6b1,2024-07-22,M. Chen,Issue Log,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: ahead 2 days. RFIs pending: 6.",5,Cloudy,70,73
