project_id,log_id,date,employee_id,role,sov_line_id,hours_st,hours_ot,hourly_rate,burden_multiplier,work_area,cost_code
PRJ-2024-003,2cad682d,2024-06-26,EMP-3206,Apprentice 2nd Year,PRJ-2024-003-SOV-01,8,0,38.0,1.38,Floor 2,1
PRJ-2024-003,9ae8d30f,2024-06-26,EMP-6371,Insulator,PRJ-2024-003-SOV-01,8,0,58.0,1.4,Floor 2,1
PRJ-2024-003,9521d2d3,2024-06-26,EMP-8809,Controls Technician,PRJ-2024-003-SOV-05,8,0,68.0,1.4,Floor 1,5
PRJ-2024-003,cea4cd6a,2024-06-26,EMP-8932,Journeyman Pipefitter,PRJ-2024-003-SOV-04,8,4,74.5,1.42,Floor 1,4
PRJ-2024-003,9ff02594,2024-06-26,EMP-9130,Apprentice 4th Year,PRJ-2024-003-SOV-04,8,0,52.0,1.38,Floor 2,4
PRJ-2024-003,21ebcec3,2024-06-27,EMP-2522,Journeyman Sheet Metal,PRJ-2024-003-SOV-06,8,0,72.0,1.42,Floor 2,6
PRJ-2024-003,d41a2f17,2024-06-27,EMP-3931,Foreman,PRJ-2024-003-SOV-03,4,0,85.5,1.42,Floor 2,3
PRJ-2024-003,2897cdef,2024-06-27,EMP-5024,Apprentice 2nd Year,PRJ-2024-003-SOV-08,8,0,38.0,1.38,Floor 1,8
PRJ-2024-003,7443526a,2024-06-27,EMP-8989,Journeyman Pipefitter,PRJ-2024-003-SOV-01,8,4,74.5,1.42,Floor 1,1
PRJ-2024-003,94108e97,2024-06-27,EMP-2348,Apprentice 4th Year,PRJ-2024-003-SOV-01,8,0,52.0,1.38,Floor 1,1
PRJ-2024-003,3670d6d4,2024-06-27,EMP-8978,Helper/Laborer,PRJ-2024-003-SOV-05,8,0,32.0,1.35,Floor 2,5
PRJ-2024-003,d0025ad2,2024-06-27,EMP-7146,Insulator,PRJ-2024-003-SOV-09,8,0,58.0,1.4,Floor 2,9
PRJ-2024-003,2436c934,2024-06-27,EMP-2003,Controls Technician,PRJ-2024-003-SOV-07,8,0,68.0,1.4,Floor 2,7
PRJ-2024-003,3b799358,2024-06-27,EMP-1991,Apprentice 4th Year,PRJ-2024-003-SOV-08,8,0,52.0,1.38,Floor 2,8
PRJ-2024-003,48fe8cb7,2024-06-28,EMP-2173,Helper/Laborer,PRJ-2024-003-SOV-06,8,0,32.0,1.35,Floor 1,6
PRJ-2024-003,5b159cf6,2024-06-28,EMP-1614,Journeyman Sheet Metal,PRJ-2024-003-SOV-04,8,0,72.0,1.42,Floor 1,4
PRJ-2024-003,deef4312,2024-06-28,EMP-6019,Foreman,PRJ-2024-003-SOV-08,8,0,85.5,1.42,Floor 1,8
PRJ-2024-003,19839d29,2024-06-28,EMP-6326,Apprentice 2nd Year,PRJ-2024-003-SOV-08,8,0,38.0,1.38,Floor 1,8
PRJ-2024-003,2318b95d,2024-06-28,EMP-1211,Controls Technician,PRJ-2024-003-SOV-07,8,0,68.0,1.4,Floor 2,7
PRJ-2024-003,2b7087d4,2024-07-01,EMP-4040,Apprentice 4th Year,PRJ-2024-003-SOV-06,8,0,52.0,1.38,Floor 1,6
PRJ-2024-003,d74102a2,2024-07-01,EMP-3104,Controls Technician,PRJ-2024-003-SOV-09,8,0,68.0,1.4,Floor 2,9
PRJ-2024-003,7064fb3a,2024-07-01,EMP-4920,Apprentice 2nd Year,PRJ-2024-003-SOV-05,8,0,38.0,1.38,Floor 2,5
PRJ-2024-003,b4d19c0d,2024-07-01,EMP-1277,Foreman,PRJ-2024-003-SOV-09,8,0,85.5,1.42,Floor 1,9
PRJ-2024-003,beb9f747,2024-07-01,EMP-7462,Journeyman Sheet Metal,PRJ-2024-003-SOV-04,10,0,72.0,1.42,Floor 2,4
PRJ-2024-003,d5b10147,2024-07-01,EMP-8729,Helper/Laborer,PRJ-2024-003-SOV-04,8,0,32.0,1.35,Floor 2,4
PRJ-2024-003,38e77476,2024-07-01,EMP-3774,Insulator,PRJ-2024-003-SOV-03,8,0,58.0,1.4,Floor 2,3
PRJ-2024-003,904b2d64,2024-07-01,EMP-6465,Journeyman Pipefitter,PRJ-2024-003-SOV-05,8,0,74.5,1.42,Floor 1,5
PRJ-2024-003,3e63b4ab,2024-07-01,EMP-4635,Apprentice 2nd Year,PRJ-2024-003-SOV-03,8,0,38.0,1.38,Floor 2,3
PRJ-2024-003,76386bf0,2024-07-01,EMP-6181,Journeyman Pipefitter,PRJ-2024-003-SOV-03,8,0,74.5,1.42,Floor 1,3
PRJ-2024-003,98acd97a,2024-07-02,EMP-5387,Journeyman Pipefitter,PRJ-2024-003-SOV-07,8,0,74.5,1.42,Floor 1,7
PRJ-2024-003,cbf7ed59,2024-07-02,EMP-7117,Helper/Laborer,PRJ-2024-003-SOV-05,8,4,32.0,1.35,Floor 1,5
PRJ-2024-003,7753961e,2024-07-02,EMP-9117,Insulator,PRJ-2024-003-SOV-04,10,0,58.0,1.4,Floor 2,4
PRJ-2024-003,c142db26,2024-07-02,EMP-6968,Apprentice 2nd Year,PRJ-2024-003-SOV-01,8,0,38.0,1.38,Floor 2,1
PRJ-2024-003,b12cda0a,2024-07-02,EMP-7147,Foreman,PRJ-2024-003-SOV-01,8,0,85.5,1.42,Floor 1,1
PRJ-2024-003,f6513a63,2024-07-02,EMP-5126,Apprentice 4th Year,PRJ-2024-003-SOV-06,8,0,52.0,1.38,Floor 2,6
PRJ-2024-003,9014f721,2024-07-02,EMP-4231,Journeyman Sheet Metal,PRJ-2024-003-SOV-06,8,0,72.0,1.42,Floor 2,6
PRJ-2024-003,09490d74,2024-07-02,EMP-7129,Controls Technician,PRJ-2024-003-SOV-01,8,0,68.0,1.4,Floor 1,1
PRJ-2024-003,0bb4ac55,2024-07-02,EMP-9646,Apprentice 2nd Year,PRJ-2024-003-SOV-04,8,0,38.0,1.38,Floor 2,4
PRJ-2024-003,8ecffb1a,2024-07-03,EMP-8335,Helper/Laborer,PRJ-2024-003-SOV-01,8,0,32.0,1.35,Floor 1,1
PRJ-2024-003,0d17106e,2024-07-03,EMP-3047,Apprentice 4th Year,PRJ-2024-003-SOV-06,8,0,52.0,1.38,Floor 2,6
PRJ-2024-003,e2561861,2024-07-03,EMP-4265,Insulator,PRJ-2024-003-SOV-01,8,0,58.0,1.4,Floor 1,1
PRJ-2024-003,5a726597,2024-07-03,EMP-7356,Controls Technician,PRJ-2024-003-SOV-04,8,0,68.0,1.4,Floor 2,4
PRJ-2024-003,431d8f61,2024-07-03,EMP-9485,Journeyman Sheet Metal,PRJ-2024-003-SOV-04,4,0,72.0,1.42,Floor 1,4
PRJ-2024-003,17912844,2024-07-04,EMP-8388,Insulator,PRJ-2024-003-SOV-08,8,0,58.0,1.4,Floor 2,8
PRJ-2024-003,a5eb06b4,2024-07-04,EMP-3721,Apprentice 4th Year,PRJ-2024-003-SOV-06,8,0,52.0,1.38,Floor 2,6
PRJ-2024-003,e40e828b,2024-07-04,EMP-1291,Foreman,PRJ-2024-003-SOV-06,8,0,85.5,1.42,Floor 1,6
PRJ-2024-003,8c0aab1e,2024-07-04,EMP-8700,Controls Technician,PRJ-2024-003-SOV-01,8,0,68.0,1.4,Floor 2,1
PRJ-2024-003,2b2ce6b5,2024-07-04,EMP-2186,Helper/Laborer,PRJ-2024-003-SOV-04,8,0,32.0,1.35,Floor 1,4
PRJ-2024-003,7e0ba8b4,2024-07-04,EMP-1278,Journeyman Sheet Metal,PRJ-2024-003-SOV-01,8,0,72.0,1.42,Floor 2,1
PRJ-2024-003,5d420a49,2024-07-04,EMP-4904,Journeyman Pipefitter,PRJ-2024-003-SOV-07,8,0,74.5,1.42,Floor 2,7
PRJ-2024-003,01a1b1dc,2024-07-04,EMP-1207,Apprentice 2nd Year,PRJ-2024-003-SOV-01,8,0,38.0,1.38,Floor 2,1
PRJ-2024-003,fb579ba5,2024-07-04,EMP-4296,Apprentice 2nd Year,PRJ-2024-003-SOV-09,8,0,38.0,1.38,Floor 1,9
PRJ-2024-003,eeb5e088,2024-07-05,EMP-8744,Journeyman Sheet Metal,PRJ-2024-003-SOV-06,8,0,72.0,1.42,Floor 2,6
PRJ-2024-003,620dac36,2024-07-05,EMP-5368,Journeyman Pipefitter,PRJ-2024-003-SOV-05,8,0,74.5,1.42,Floor 2,5
PRJ-2024-003,65a0d1ba,2024-07-05,EMP-7827,Apprentice 4th Year,PRJ-2024-003-SOV-07,8,0,52.0,1.38,Floor 1,7
PRJ-2024-003,bb4e5abd,2024-07-05,EMP-6050,Apprentice 2nd Year,PRJ-2024-003-SOV-04,4,0,38.0,1.38,Floor 2,4
PRJ-2024-003,f1387fab,2024-07-05,EMP-7247,Controls Technician,PRJ-2024-003-SOV-01,8,0,68.0,1.4,Floor 1,1
PRJ-2024-003,0a372111,2024-07-05,EMP-2322,Helper/Laborer,PRJ-2024-003-SOV-08,8,0,32.0,1.35,Floor 2,8
PRJ-2024-003,e68120b7,2024-07-05,EMP-1673,Insulator,PRJ-2024-003-SOV-06,10,0,58.0,1.4,Floor 1,6
PRJ-2024-003,0937559b,2024-07-05,EMP-8932,Foreman,PRJ-2024-003-SOV-05,8,2,85.5,1.42,Floor 1,5
PRJ-2024-003,b13c53b5,2024-07-05,EMP-8190,Journeyman Sheet Metal,PRJ-2024-003-SOV-05,6,0,72.0,1.42,Floor 1,5
PRJ-2024-003,01bca7ac,2024-07-05,EMP-8862,Apprentice 4th Year,PRJ-2024-003-SOV-06,8,0,52.0,1.38,Floor 1,6
PRJ-2024-003,af50cfcc,2024-07-05,EMP-7727,Journeyman Pipefitter,PRJ-2024-003-SOV-05,8,0,74.5,1.42,Floor 1,5
PRJ-2024-003,f1f454fd,2024-07-05,EMP-9110,Apprentice 2nd Year,PRJ-2024-003-SOV-05,8,0,38.0,1.38,Floor 2,5
PRJ-2024-003,0cebdeb9,2024-07-08,EMP-3337,Controls Technician,PRJ-2024-003-SOV-05,8,0,68.0,1.4,Floor 1,5
PRJ-2024-003,cd15357c,2024-07-08,EMP-6722,Journeyman Sheet Metal,PRJ-2024-003-SOV-03,8,0,72.0,1.42,Floor 1,3
PRJ-2024-003,a2838291,2024-07-08,EMP-1128,Helper/Laborer,PRJ-2024-003-SOV-09,8,0,32.0,1.35,Floor 2,9
PRJ-2024-003,198eb54d,2024-07-08,EMP-5442,Apprentice 2nd Year,PRJ-2024-003-SOV-09,8,0,38.0,1.38,Floor 1,9
PRJ-2024-003,73bc2d6a,2024-07-08,EMP-9556,Journeyman Pipefitter,PRJ-2024-003-SOV-04,8,0,74.5,1.42,Floor 2,4
PRJ-2024-003,5fb59bff,2024-07-08,EMP-3348,Foreman,PRJ-2024-003-SOV-09,8,2,85.5,1.42,Floor 2,9
PRJ-2024-003,3357a260,2024-07-08,EMP-2800,Insulator,PRJ-2024-003-SOV-08,8,0,58.0,1.4,Floor 2,8
PRJ-2024-003,a014043c,2024-07-09,EMP-6864,Journeyman Sheet Metal,PRJ-2024-003-SOV-09,8,0,72.0,1.42,Floor 1,9
PRJ-2024-003,6818ee8a,2024-07-09,EMP-4292,Apprentice 2nd Year,PRJ-2024-003-SOV-08,8,0,38.0,1.38,Floor 1,8
PRJ-2024-003,dc4a21a7,2024-07-09,EMP-4586,Foreman,PRJ-2024-003-SOV-08,8,0,85.5,1.42,Floor 2,8
PRJ-2024-003,554ca66d,2024-07-09,EMP-6816,Journeyman Pipefitter,PRJ-2024-003-SOV-06,8,0,74.5,1.42,Floor 2,6
PRJ-2024-003,debe6523,2024-07-09,EMP-5252,Apprentice 4th Year,PRJ-2024-003-SOV-04,8,0,52.0,1.38,Floor 1,4
PRJ-2024-003,6a1152c1,2024-07-09,EMP-3040,Helper/Laborer,PRJ-2024-003-SOV-09,8,0,32.0,1.35,Floor 2,9
PRJ-2024-003,1d38182d,2024-07-09,EMP-8974,Controls Technician,PRJ-2024-003-SOV-07,8,4,68.0,1.4,Floor 1,7
PRJ-2024-003,c9f2538c,2024-07-09,EMP-9936,Insulator,PRJ-2024-003-SOV-01,8,4,58.0,1.4,Floor 2,1
PRJ-2024-003,b3d29364,2024-07-09,EMP-9456,Journeyman Pipefitter,PRJ-2024-003-SOV-07,8,0,74.5,1.42,Floor 1,7
PRJ-2024-003,d6f185e9,2024-07-09,EMP-7952,Journeyman Sheet Metal,PRJ-2024-003-SOV-05,8,0,72.0,1.42,Floor 1,5
PRJ-2024-003,560fe544,2024-07-09,EMP-1911,Apprentice 4th Year,PRJ-2024-003-SOV-03,8,0,52.0,1.38,Floor 2,3
PRJ-2024-003,838ba19d,2024-07-10,EMP-1572,Apprentice 4th Year,PRJ-2024-003-SOV-03,8,0,52.0,1.38,Floor 1,3
PRJ-2024-003,ecc40197,2024-07-10,EMP-4544,Journeyman Pipefitter,PRJ-2024-003-SOV-01,8,0,74.5,1.42,Floor 2,1
PRJ-2024-003,dd6bad81,2024-07-10,EMP-2631,Journeyman Sheet Metal,PRJ-2024-003-SOV-03,8,4,72.0,1.42,Floor 1,3
PRJ-2024-003,a62a2cca,2024-07-10,EMP-9019,Controls Technician,PRJ-2024-003-SOV-09,8,0,68.0,1.4,Floor 1,9
PRJ-2024-003,47ea5ae8,2024-07-10,EMP-1520,Apprentice 2nd Year,PRJ-2024-003-SOV-06,8,0,38.0,1.38,Floor 1,6
PRJ-2024-003,e2d93de7,2024-07-10,EMP-1098,Helper/Laborer,PRJ-2024-003-SOV-06,8,0,32.0,1.35,Floor 2,6
PRJ-2024-003,f256f974,2024-07-10,EMP-2415,Foreman,PRJ-2024-003-SOV-01,8,0,85.5,1.42,Floor 1,1
PRJ-2024-003,daad26a2,2024-07-10,EMP-2175,Insulator,PRJ-2024-003-SOV-05,10,0,58.0,1.4,Floor 1,5
PRJ-2024-003,f0a966a0,2024-07-10,EMP-8645,Journeyman Sheet Metal,PRJ-2024-003-SOV-05,8,0,72.0,1.42,Floor 1,5
PRJ-2024-003,0e59a1ad,2024-07-10,EMP-2125,Journeyman Sheet Metal,PRJ-2024-003-SOV-06,8,0,72.0,1.42,Floor 2,6
PRJ-2024-003,77816411,2024-07-10,EMP-7783,Apprentice 2nd Year,PRJ-2024-003-SOV-06,8,0,38.0,1.38,Floor 2,6
PRJ-2024-003,5b16b08d,2024-07-10,EMP-1877,Journeyman Pipefitter,PRJ-2024-003-SOV-06,8,0,74.5,1.42,Floor 1,6
PRJ-2024-003,e7959fd6,2024-07-11,EMP-2034,Journeyman Pipefitter,PRJ-2024-003-SOV-05,10,0,74.5,1.42,Floor 2,5
PRJ-2024-003,d24f2447,2024-07-11,EMP-7504,Foreman,PRJ-2024-003-SOV-04,8,0,85.5,1.42,Floor 1,4
PRJ-2024-003,a10bcc89,2024-07-11,EMP-4073,Controls Technician,PRJ-2024-003-SOV-04,8,0,68.0,1.4,Floor 2,4
PRJ-2024-003,013e1baf,2024-07-11,EMP-6336,Insulator,PRJ-2024-003-SOV-09,8,0,58.0,1.4,Floor 2,9
PRJ-2024-003,55073c4a,2024-07-11,EMP-8139,Journeyman Sheet Metal,PRJ-2024-003-SOV-09,8,0,72.0,1.42,Floor 1,9
PRJ-2024-003,b6edd1b4,2024-07-12,EMP-5598,Apprentice 4th Year,PRJ-2024-003-SOV-06,8,0,52.0,1.38,Floor 2,6
PRJ-2024-003,59b7d414,2024-07-12,EMP-6737,Apprentice 2nd Year,PRJ-2024-003-SOV-03,8,0,38.0,1.38,Floor 1,3
PRJ-2024-003,33078f6c,2024-07-12,EMP-4597,Helper/Laborer,PRJ-2024-003-SOV-08,8,0,32.0,1.35,Floor 2,8
PRJ-2024-003,d8505eef,2024-07-12,EMP-3321,Controls Technician,PRJ-2024-003-SOV-04,8,0,68.0,1.4,Floor 2,4
PRJ-2024-003,26810715,2024-07-12,EMP-2033,Journeyman Pipefitter,PRJ-2024-003-SOV-05,8,0,74.5,1.42,Floor 1,5
PRJ-2024-003,bdf35847,2024-07-12,EMP-3448,Foreman,PRJ-2024-003-SOV-09,8,0,85.5,1.42,Floor 2,9
PRJ-2024-003,768d49df,2024-07-12,EMP-1090,Journeyman Sheet Metal,PRJ-2024-003-SOV-09,8,0,72.0,1.42,Floor 2,9
PRJ-2024-003,27392439,2024-07-15,EMP-4674,Foreman,PRJ-2024-003-SOV-05,8,0,85.5,1.42,Floor 1,5
PRJ-2024-003,7c55e3eb,2024-07-15,EMP-8223,Journeyman Sheet Metal,PRJ-2024-003-SOV-06,8,0,72.0,1.42,Floor 2,6
PRJ-2024-003,e440437c,2024-07-15,EMP-8035,Helper/Laborer,PRJ-2024-003-SOV-06,8,0,32.0,1.35,Floor 2,6
PRJ-2024-003,81da14a1,2024-07-15,EMP-7970,Journeyman Pipefitter,PRJ-2024-003-SOV-05,8,0,74.5,1.42,Floor 1,5
PRJ-2024-003,146588b7,2024-07-15,EMP-8456,Apprentice 4th Year,PRJ-2024-003-SOV-08,8,0,52.0,1.38,Floor 1,8
PRJ-2024-003,5498303e,2024-07-15,EMP-6273,Insulator,PRJ-2024-003-SOV-08,4,0,58.0,1.4,Floor 1,8
PRJ-2024-003,4d6b294f,2024-07-15,EMP-4616,Apprentice 2nd Year,PRJ-2024-003-SOV-01,8,4,38.0,1.38,Floor 1,1
PRJ-2024-003,ce30c8b6,2024-07-15,EMP-1120,Controls Technician,PRJ-2024-003-SOV-08,8,0,68.0,1.4,Floor 2,8
PRJ-2024-003,dae69fc0,2024-07-15,EMP-3723,Journeyman Sheet Metal,PRJ-2024-003-SOV-01,8,0,72.0,1.42,Floor 1,1
PRJ-2024-003,456f34d1,2024-07-15,EMP-8124,Journeyman Sheet Metal,PRJ-2024-003-SOV-06,8,4,72.0,1.42,Floor 2,6
PRJ-2024-003,935e26b6,2024-07-15,EMP-7634,Apprentice 4th Year,PRJ-2024-003-SOV-01,8,0,52.0,1.38,Floor 2,1
PRJ-2024-003,afb0370d,2024-07-15,EMP-3627,Journeyman Pipefitter,PRJ-2024-003-SOV-01,8,0,74.5,1.42,Floor 2,1
PRJ-2024-003,9a6ae482,2024-07-16,EMP-7345,Insulator,PRJ-2024-003-SOV-09,8,0,58.0,1.4,Floor 2,9
PRJ-2024-003,a62900b7,2024-07-16,EMP-2802,Journeyman Sheet Metal,PRJ-2024-003-SOV-09,8,0,72.0,1.42,Floor 1,9
PRJ-2024-003,1519890b,2024-07-16,EMP-9362,Apprentice 2nd Year,PRJ-2024-003-SOV-03,8,4,38.0,1.38,Floor 2,3
PRJ-2024-003,72b0154c,2024-07-16,EMP-5335,Foreman,PRJ-2024-003-SOV-07,8,0,85.5,1.42,Floor 1,7
PRJ-2024-003,9be99e13,2024-07-16,EMP-2866,Controls Technician,PRJ-2024-003-SOV-08,8,0,68.0,1.4,Floor 1,8
PRJ-2024-003,c122e4f2,2024-07-16,EMP-1934,Apprentice 4th Year,PRJ-2024-003-SOV-07,8,0,52.0,1.38,Floor 2,7
PRJ-2024-003,7671367f,2024-07-16,EMP-7588,Journeyman Pipefitter,PRJ-2024-003-SOV-06,8,0,74.5,1.42,Floor 1,6
PRJ-2024-003,a7c82c8f,2024-07-16,EMP-1919,Helper/Laborer,PRJ-2024-003-SOV-07,8,0,32.0,1.35,Floor 1,7
PRJ-2024-003,1353de1d,2024-07-16,EMP-8953,Journeyman Pipefitter,PRJ-2024-003-SOV-09,8,0,74.5,1.42,Floor 2,9
PRJ-2024-003,9ddda47b,2024-07-16,EMP-8474,Apprentice 2nd Year,PRJ-2024-003-SOV-04,8,0,38.0,1.38,Floor 1,4
PRJ-2024-003,92f3cedc,2024-07-16,EMP-2257,Apprentice 4th Year,PRJ-2024-003-SOV-08,8,2,52.0,1.38,Floor 1,8
PRJ-2024-003,73b3d848,2024-07-17,EMP-8093,Controls Technician,PRJ-2024-003-SOV-07,10,0,68.0,1.4,Floor 1,7
PRJ-2024-003,0de8f6e9,2024-07-17,EMP-1519,Journeyman Sheet Metal,PRJ-2024-003-SOV-03,8,0,72.0,1.42,Floor 2,3
PRJ-2024-003,01b86331,2024-07-17,EMP-7389,Journeyman Pipefitter,PRJ-2024-003-SOV-05,6,0,74.5,1.42,Floor 2,5
PRJ-2024-003,6849f657,2024-07-17,EMP-6200,Apprentice 2nd Year,PRJ-2024-003-SOV-05,8,0,38.0,1.38,Floor 1,5
PRJ-2024-003,a0c0b555,2024-07-17,EMP-9508,Insulator,PRJ-2024-003-SOV-03,8,2,58.0,1.4,Floor 1,3
PRJ-2024-003,283a61b7,2024-07-17,EMP-6490,Helper/Laborer,PRJ-2024-003-SOV-01,8,0,32.0,1.35,Floor 2,1
PRJ-2024-003,1fe2c273,2024-07-17,EMP-5905,Apprentice 4th Year,PRJ-2024-003-SOV-05,8,2,52.0,1.38,Floor 2,5
PRJ-2024-003,512eecb5,2024-07-17,EMP-3566,Foreman,PRJ-2024-003-SOV-03,8,0,85.5,1.42,Floor 1,3
PRJ-2024-003,8b38b3aa,2024-07-18,EMP-9405,Journeyman Pipefitter,PRJ-2024-003-SOV-07,8,2,74.5,1.42,Floor 2,7
PRJ-2024-003,95b64c7c,2024-07-18,EMP-6812,Journeyman Sheet Metal,PRJ-2024-003-SOV-06,8,0,72.0,1.42,Floor 2,6
PRJ-2024-003,09f9992b,2024-07-18,EMP-1506,Insulator,PRJ-2024-003-SOV-03,8,4,58.0,1.4,Floor 1,3
PRJ-2024-003,098cd1b0,2024-07-18,EMP-9891,Helper/Laborer,PRJ-2024-003-SOV-03,8,0,32.0,1.35,Floor 2,3
PRJ-2024-003,d22c9943,2024-07-18,EMP-9898,Apprentice 4th Year,PRJ-2024-003-SOV-03,8,0,52.0,1.38,Floor 1,3
PRJ-2024-003,c6ffad5a,2024-07-18,EMP-6251,Foreman,PRJ-2024-003-SOV-06,8,0,85.5,1.42,Floor 1,6
PRJ-2024-003,e8e69367,2024-07-18,EMP-1129,Controls Technician,PRJ-2024-003-SOV-09,8,0,68.0,1.4,Floor 2,9
PRJ-2024-003,a7f5ae53,2024-07-18,EMP-3867,Apprentice 2nd Year,PRJ-2024-003-SOV-04,8,0,38.0,1.38,Floor 2,4
PRJ-2024-003,baa92a3d,2024-07-18,EMP-3000,Journeyman Sheet Metal,PRJ-2024-003-SOV-06,8,0,72.0,1.42,Floor 2,6
PRJ-2024-003,05bfd7a8,2024-07-19,EMP-2360,Apprentice 2nd Year,PRJ-2024-003-SOV-08,8,0,38.0,1.38,Floor 1,8
PRJ-2024-003,71f7fae1,2024-07-19,EMP-1864,Journeyman Sheet Metal,PRJ-2024-003-SOV-01,6,0,72.0,1.42,Floor 2,1
PRJ-2024-003,e871b6a3,2024-07-19,EMP-7462,Insulator,PRJ-2024-003-SOV-05,8,0,58.0,1.4,Floor 2,5
PRJ-2024-003,32711364,2024-07-19,EMP-7651,Apprentice 4th Year,PRJ-2024-003-SOV-05,8,2,52.0,1.38,Floor 2,5
PRJ-2024-003,2a66ad22,2024-07-19,EMP-6134,Controls Technician,PRJ-2024-003-SOV-08,8,2,68.0,1.4,Floor 2,8
PRJ-2024-003,e559c189,2024-07-19,EMP-7859,Foreman,PRJ-2024-003-SOV-05,8,0,85.5,1.42,Floor 2,5
PRJ-2024-003,2b3cb923,2024-07-19,EMP-5777,Journeyman Pipefitter,PRJ-2024-003-SOV-06,10,0,74.5,1.42,Floor 2,6
PRJ-2024-003,b5d80e00,2024-07-19,EMP-8018,Helper/Laborer,PRJ-2024-003-SOV-04,8,0,32.0,1.35,Floor 1,4
PRJ-2024-003,2be7f387,2024-07-19,EMP-7712,Journeyman Sheet Metal,PRJ-2024-003-SOV-03,8,0,72.0,1.42,Floor 1,3
PRJ-2024-003,86563756,2024-07-22,EMP-7831,Controls Technician,PRJ-2024-003-SOV-08,8,0,68.0,1.4,Floor 1,8
PRJ-2024-003,cf455bb7,2024-07-22,EMP-3676,Journeyman Pipefitter,PRJ-2024-003-SOV-06,8,0,74.5,1.42,Floor 2,6
PRJ-2024-003,cabcdfd5,2024-07-22,EMP-4393,Journeyman Sheet Metal,PRJ-2024-003-SOV-05,8,0,72.0,1.42,Floor 2,5
PRJ-2024-003,9d52e72d,2024-07-22,EMP-3747,Apprentice 2nd Year,PRJ-2024-003-SOV-04,8,0,38.0,1.38,Floor 2,4
PRJ-2024-003,93b205d6,2024-07-22,EMP-1612,Insulator,PRJ-2024-003-SOV-09,8,0,58.0,1.4,Floor 2,9
PRJ-2024-003,daa56458,2024-07-22,EMP-1763,Helper/Laborer,PRJ-2024-003-SOV-08,8,0,32.0,1.35,Floor 2,8
PRJ-2024-003,b4690e95,2024-07-22,EMP-3719,Foreman,PRJ-2024-003-SOV-07,8,0,85.5,1.42,Floor 2,7
PRJ-2024-003,4da64a6b,2024-07-22,EMP-2135,Apprentice 4th Year,PRJ-2024-003-SOV-06,8,0,52.0,1.38,Floor 2,6
PRJ-2024-003,d75fd4c5,2024-07-22,EMP-4940,Apprentice 2nd Year,PRJ-2024-003-SOV-08,8,0,38.0,1.38,Floor 1,8
PRJ-2024-003,3689b7b2,2024-07-22,EMP-9929,Journeyman Pipefitter,PRJ-2024-003-SOV-09,8,0,74.5,1.42,Floor 2,9
PRJ-2024-003,7a70d914,2024-07-22,EMP-6176,Journeyman Pipefitter,PRJ-2024-003-SOV-08,8,2,74.5,1.42,Floor 2,8
PRJ-2024-003,b4a62d7c,2024-07-23,EMP-8561,Helper/Laborer,PRJ-2024-003-SOV-03,10,0,32.0,1.35,Floor 1,3
PRJ-2024-003,d9cb04b8,2024-07-23,EMP-9512,Foreman,PRJ-2024-003-SOV-07,4,0,85.5,1.42,Floor 1,7
PRJ-2024-003,4d3af969,2024-07-23,EMP-7595,Apprentice 4th Year,PRJ-2024-003-SOV-01,8,0,52.0,1.38,Floor 2,1
PRJ-2024-003,628e099a,2024-07-23,EMP-3125,Apprentice 2nd Year,PRJ-2024-003-SOV-08,8,0,38.0,1.38,Floor 1,8
PRJ-2024-003,d594e188,2024-07-23,EMP-7726,Insulator,PRJ-2024-003-SOV-08,8,0,58.0,1.4,Floor 1,8
PRJ-2024-003,4b5fe43f,2024-07-23,EMP-1131,Journeyman Pipefitter,PRJ-2024-003-SOV-03,8,0,74.5,1.42,Floor 2,3
PRJ-2024-003,5dd865fc,2024-07-23,EMP-9734,Journeyman Sheet Metal,PRJ-2024-003-SOV-05,8,0,72.0,1.42,Floor 1,5
PRJ-2024-003,1099543f,2024-07-24,EMP-9395,Insulator,PRJ-2024-003-SOV-09,6,0,58.0,1.4,Floor 1,9
PRJ-2024-003,f9db4311,2024-07-24,EMP-8525,Apprentice 4th Year,PRJ-2024-003-SOV-04,8,0,52.0,1.38,Floor 1,4
PRJ-2024-003,b05a067d,2024-07-24,EMP-9767,Journeyman Pipefitter,PRJ-2024-003-SOV-01,8,0,74.5,1.42,Floor 2,1
PRJ-2024-003,705e6396,2024-07-24,EMP-7391,Foreman,PRJ-2024-003-SOV-05,8,0,85.5,1.42,Floor 1,5
PRJ-2024-003,2fb73bf5,2024-07-24,EMP-6561,Controls Technician,PRJ-2024-003-SOV-01,8,0,68.0,1.4,Floor 1,1
PRJ-2024-003,4fbcbef6,2024-07-24,EMP-4553,Journeyman Sheet Metal,PRJ-2024-003-SOV-01,8,0,72.0,1.42,Floor 2,1
PRJ-2024-003,6607a96d,2024-07-24,EMP-8031,Helper/Laborer,PRJ-2024-003-SOV-06,8,0,32.0,1.35,Floor 1,6
PRJ-2024-003,3dcd2661,2024-07-24,EMP-5903,Apprentice 2nd Year,PRJ-2024-003-SOV-01,8,0,38.0,1.38,Floor 1,1
PRJ-2024-003,e0465156,2024-07-24,EMP-9498,Journeyman Pipefitter,PRJ-2024-003-SOV-07,8,4,74.5,1.42,Floor 1,7
PRJ-2024-003,1cc0f6cb,2024-07-24,EMP-9354,Journeyman Sheet Metal,PRJ-2024-003-SOV-07,8,0,72.0,1.42,Floor 2,7
